"","Fold Change","log2(FC)"
"346.29_548.5316m/z",1.5061,0.59081
"415.76_385.7591m/z",0.66403,-0.59068
"576.03_639.5128m/z",0.66411,-0.5905
"387.92_817.5938m/z",1.5049,0.58971
"TG(58:7)_2",0.6646,-0.58944
"456.02_634.5066m/z",0.66461,-0.58942
"TG(54:6)_1",1.5046,0.58937
"160.47_480.3223m/z",0.66473,-0.58916
"583.1_816.7086m/z",0.66481,-0.589
"387.23_1617.1249m/z",0.66485,-0.5889
"615.15_915.745m/z",0.66493,-0.58872
"472.45_867.6677m/z",1.5038,0.58864
"438.45_568.5664m/z",1.5038,0.5886
"LPA(16:0/0:0)",0.66502,-0.58852
"111.99_592.3016m/z",0.66504,-0.58849
"581.96_369.3518m/z",0.66505,-0.58847
"388.15_760.7967m/z",0.66509,-0.58837
"502.22_904.7167m/z",1.5032,0.58805
"436.17_738.6253m/z",0.66525,-0.58803
"436.17_739.6288m/z",0.66548,-0.58754
"427.05_1548.2536m/z",0.66551,-0.58746
"387.24_1616.1674m/z",0.66554,-0.58739
"344.69_913.573m/z",0.66556,-0.58737
"351.77_715.5746m/z",1.5023,0.58715
"329.86_389.2665m/z",0.66573,-0.587
"609.9_948.8029m/z",0.66584,-0.58676
"533.02_602.6204m/z",0.66588,-0.58667
"381.53_841.5567m/z",0.66592,-0.58658
"131.04_276.208m/z",0.66594,-0.58653
"333.74_798.5652m/z",1.5015,0.5864
"Acetoacetic acid",1.5014,0.58632
"TG(60:8)",0.66611,-0.58616
"605.11_972.803m/z",0.66613,-0.58613
"650.74_865.8061m/z",0.66616,-0.58607
"72.06_597.235m/z",1.501,0.58595
"389.75_770.6071m/z",1.5005,0.58542
"328.95_1770.0863m/z",0.66646,-0.58541
"176.9_282.2513m/z",0.66647,-0.58538
"280.7_882.5214m/z",0.66659,-0.58514
"611.5_811.7198m/z",0.66674,-0.58481
"445.98_829.6799m/z",1.4992,0.58423
"333.74_799.5688m/z",1.4991,0.58413
"321.19_416.3639m/z",1.499,0.58403
"561.42_788.6757m/z",0.6671,-0.58403
"81.87_459.2508m/z",0.66724,-0.58372
"397.05_1647.2184m/z",0.66728,-0.58363
"491.5_661.5348m/z",0.66734,-0.5835
"464.01_661.5218m/z",0.66736,-0.58346
"318.0_723.5915m/z",1.4983,0.58333
"VLAB",0.66746,-0.58325
"PC(14:0/22:6)",0.66747,-0.58322
"VLPN",0.66759,-0.58297
"615.49_916.7487m/z",0.66759,-0.58296
"405.72_886.4975m/z",0.6676,-0.58295
"295.99_878.4948m/z",1.4974,0.5825
"575.8_640.5193m/z",0.668,-0.58208
"663.06_601.5194m/z",1.4969,0.582
"634.54_981.7914m/z",0.66814,-0.58177
"413.02_398.3182m/z",1.4962,0.58135
"176.9_115.9202m/z",0.66834,-0.58134
"51.65_459.3499m/z",1.4962,0.58133
"284.58_414.3471m/z",1.4962,0.58127
"635.68_564.5078m/z",0.66841,-0.58119
"611.27_1091.6287m/z",0.66842,-0.58118
"639.33_955.8428m/z",0.66846,-0.58109
"195.6_649.5149m/z",1.4959,0.58104
"372.18_642.5205m/z",1.4957,0.58083
"624.73_1025.7076m/z",0.66858,-0.58083
"321.19_474.4183m/z",1.4953,0.58047
"666.36_913.7659m/z",0.66879,-0.58038
"326.67_654.5542m/z",0.66901,-0.57989
"483.63_525.4626m/z",0.66922,-0.57944
"407.32_618.5181m/z",1.4941,0.57926
"610.81_547.4727m/z",0.66932,-0.57924
"497.66_905.7169m/z",1.494,0.57922
"PC(16:0/22:6)",0.66939,-0.57909
"357.7_1166.813m/z",1.4939,0.57907
"411.42_798.6562m/z",1.4939,0.57905
"379.25_460.3706m/z",0.6697,-0.57842
"634.77_840.8096m/z",0.66976,-0.57829
"DG(18:0/18:1)",0.66981,-0.57818
"335.11_1080.8411m/z",1.4929,0.57812
"Tetradecenoylcarnitine CAR(14:1)",1.4927,0.57792
"329.86_644.4294m/z",0.66999,-0.57779
"653.48_604.5386m/z",0.67022,-0.5773
"196.63_428.363m/z",1.4919,0.57715
"329.63_779.5429m/z",0.67032,-0.57709
"190.47_545.4152m/z",1.4916,0.5769
"506.78_870.6983m/z",1.4911,0.57641
"346.06_867.5858m/z",0.67065,-0.57637
"408.91_550.3509m/z",1.491,0.57629
"168.0_493.3351m/z",0.6707,-0.57626
"606.7_928.7476m/z",0.67077,-0.57611
"379.71_276.2156m/z",0.67083,-0.57599
"653.02_960.8106m/z",0.67086,-0.57592
"456.02_633.5029m/z",0.67104,-0.57552
"587.89_912.7655m/z",1.4902,0.57551
"65.22_370.2956m/z",1.4901,0.57545
"588.8_863.692m/z",0.67116,-0.57528
"400.24_809.6541m/z",1.4896,0.57495
"491.5_605.551m/z",0.67133,-0.5749
"387.92_795.6116m/z",1.4895,0.5748
"676.18_979.8116m/z",1.4895,0.57479
"485.56_580.5384m/z",0.67142,-0.57472
"378.57_718.5754m/z",1.4893,0.57468
"409.48_563.5436m/z",1.4891,0.5744
"403.21_537.5258m/z",1.4886,0.57393
"653.02_617.551m/z",0.67186,-0.57377
"472.91_793.6756m/z",0.67196,-0.57354
"329.86_388.2593m/z",0.67221,-0.57301
"462.64_1008.8963m/z",0.67228,-0.57288
"342.41_397.768m/z",0.6723,-0.57282
"270.2_576.4708m/z",0.67235,-0.57271
"346.74_806.5707m/z",0.6724,-0.57261
"581.96_709.5511m/z",0.67244,-0.57253
"599.98_901.7277m/z",1.4871,0.57251
"376.29_589.5197m/z",1.4871,0.57248
"326.44_792.5552m/z",0.67247,-0.57246
"398.19_788.9149m/z",1.487,0.57242
"328.95_867.5375m/z",0.67254,-0.57231
"376.28_825.584m/z",0.67254,-0.5723
"385.41_1572.1894m/z",0.67265,-0.57208
"430.7_610.0232m/z",1.4866,0.57204
"632.03_811.7593m/z",0.67268,-0.572
"389.86_159.9757m/z",0.67286,-0.57162
"644.92_878.035m/z",0.67292,-0.57148
"508.15_633.6369m/z",0.67296,-0.57141
"630.43_573.4882m/z",0.67307,-0.57116
"TG(52:6)_1",0.67308,-0.57114
"611.04_549.4878m/z",0.67319,-0.57091
"599.98_898.7786m/z",1.4855,0.57091
"252.86_379.2995m/z",1.4853,0.57077
"376.28_750.5429m/z",0.67331,-0.57066
"488.53_550.4751m/z",0.6734,-0.57047
"700.82_967.8684m/z",1.485,0.57042
"336.71_766.5378m/z",1.4849,0.5704
"103.55_237.1298m/z",1.4845,0.56994
"387.92_816.5904m/z",1.4844,0.56986
"584.69_928.7778m/z",1.4844,0.56985
"LPE(22:6/0:0)",0.67376,-0.56969
"347.43_716.5226m/z",0.67384,-0.56952
"96.25_449.3459m/z",1.4837,0.56916
"346.52_1132.8728m/z",0.67408,-0.569
"346.74_807.5742m/z",0.67411,-0.56894
"387.92_796.6149m/z",1.4833,0.5688
"347.88_927.4953m/z",0.67433,-0.56848
"398.42_1714.1398m/z",1.4825,0.56806
"385.87_1491.1888m/z",0.67481,-0.56745
"624.05_902.8015m/z",0.67484,-0.56738
"395.68_710.5945m/z",0.675,-0.56705
"269.06_595.4931m/z",0.67505,-0.56694
"353.36_802.5954m/z",1.4813,0.56683
"149.29_504.3073m/z",0.67525,-0.5665
"335.79_1483.127m/z",0.67531,-0.56638
"100.13_258.6571m/z",1.4803,0.56591
"369.9_900.5247m/z",1.48,0.56555
"70.01_368.2345m/z",1.4797,0.56527
"72.06_480.1777m/z",1.4796,0.56521
"149.74_241.2167m/z",0.67587,-0.56518
"427.05_1601.2615m/z",0.67596,-0.56499
"573.29_872.7013m/z",0.67597,-0.56497
"269.97_61.9882m/z",0.67602,-0.56487
"99.21_524.278m/z",0.67602,-0.56486
"387.92_794.6075m/z",1.4789,0.56451
"431.15_599.5048m/z",1.4787,0.56436
"664.66_983.8848m/z",0.67659,-0.56364
"334.88_785.5805m/z",1.4776,0.56325
"96.25_448.3425m/z",1.4774,0.56306
"471.08_826.677m/z",0.67687,-0.56305
"376.28_824.5806m/z",0.67706,-0.56264
"111.99_789.2586m/z",0.67707,-0.56263
"163.89_579.3859m/z",0.6771,-0.56256
"464.92_436.8286m/z",1.4768,0.56243
"395.45_426.3039m/z",1.4767,0.56238
"635.91_845.7594m/z",0.67731,-0.56212
"373.32_377.7708m/z",1.476,0.56172
"610.81_548.4762m/z",0.67751,-0.56169
"LPE(0:0/22:6)",0.67753,-0.56165
"365.56_536.5053m/z",1.4756,0.56129
"144.73_816.2867m/z",0.67774,-0.5612
"659.18_900.7532m/z",0.67774,-0.5612
"473.82_604.6021m/z",0.67777,-0.56114
"144.73_719.3132m/z",0.67781,-0.56104
"440.96_402.8078m/z",1.4753,0.56096
"460.13_1576.3407m/z",0.6779,-0.56086
"583.78_830.7237m/z",0.67819,-0.56025
"407.54_599.5041m/z",1.4745,0.56024
"525.04_880.719m/z",1.4742,0.55989
"675.94_603.5354m/z",1.4741,0.55982
"667.73_920.8577m/z",0.67855,-0.55947
"352.68_519.497m/z",1.4732,0.55893
"379.25_554.4402m/z",0.67883,-0.55889
"321.19_415.3575m/z",1.4728,0.55854
"270.2_575.4673m/z",0.67903,-0.55845
"335.11_1079.8377m/z",1.4724,0.55815
"335.11_1061.8277m/z",1.4722,0.55796
"326.67_653.5509m/z",0.67932,-0.55783
"126.24_480.3418m/z",0.67944,-0.55757
"577.39_782.7375m/z",1.4717,0.55752
"325.75_806.5704m/z",0.67952,-0.55741
"334.2_518.4068m/z",0.67959,-0.55725
"336.93_1460.1306m/z",0.67984,-0.55674
"385.64_1571.1866m/z",0.67995,-0.55649
"305.68_779.5425m/z",0.68004,-0.5563
"313.43_884.5395m/z",0.68023,-0.55591
"457.85_924.6509m/z",0.68037,-0.5556
"682.79_972.8971m/z",0.6804,-0.55554
"376.74_832.5956m/z",1.4696,0.55545
"648.92_843.7432m/z",0.68061,-0.5551
"Docosapentaenoic acid FA(22:5)_2",0.68067,-0.55497
"337.16_773.5332m/z",0.68075,-0.55481
"533.25_649.6328m/z",0.68076,-0.55478
"354.73_764.5152m/z",0.68082,-0.55465
"599.98_899.7812m/z",1.4684,0.55428
"347.66_829.5192m/z",0.68109,-0.55408
"599.98_897.7753m/z",1.4681,0.55399
"103.32_430.2107m/z",1.4679,0.5538
"340.59_375.7558m/z",1.4678,0.55367
"490.58_541.4717m/z",0.68133,-0.55356
"633.86_1019.95m/z",0.68134,-0.55355
"650.74_887.7388m/z",0.6814,-0.55342
"378.34_807.6383m/z",1.4673,0.55319
"116.1_428.3643m/z",1.4671,0.55298
"352.68_518.4936m/z",1.4668,0.55265
"333.97_518.9076m/z",0.68182,-0.55254
"348.11_733.0525m/z",1.4663,0.5522
"396.59_838.6255m/z",0.68206,-0.55203
"377.88_734.4584m/z",1.466,0.55186
"63.62_394.2961m/z",1.4658,0.55173
"82.33_433.2355m/z",0.68226,-0.5516
"659.18_899.749m/z",0.68241,-0.5513
"369.9_1578.1787m/z",0.68262,-0.55085
"628.38_974.8179m/z",0.68262,-0.55084
"433.43_763.6597m/z",1.4647,0.55057
"144.73_622.339m/z",0.68294,-0.55018
"387.24_1715.101m/z",0.68295,-0.55015
"441.42_896.6351m/z",0.68298,-0.55009
"375.6_877.6035m/z",1.4637,0.54966
"417.81_769.5575m/z",0.68336,-0.54928
"632.03_810.7561m/z",0.68336,-0.54928
"TG(56:4)",0.68343,-0.54913
"441.88_822.6463m/z",1.4631,0.54907
"392.94_551.5597m/z",1.463,0.54895
"131.95_278.2241m/z",0.68353,-0.54893
"81.87_441.2404m/z",0.68359,-0.54879
"516.82_668.6549m/z",1.4628,0.54874
"111.99_489.202m/z",0.68362,-0.54873
"Arachidonoylcarnitine CAR(20:4)",1.4623,0.54824
"321.19_854.571m/z",0.68385,-0.54824
"345.6_1121.4684m/z",0.68429,-0.54733
"395.22_651.5361m/z",0.68431,-0.54729
"394.77_546.525m/z",1.4613,0.54721
"83.01_620.2948m/z",0.68443,-0.54703
"321.19_475.4187m/z",1.461,0.54693
"439.82_746.6002m/z",0.68461,-0.54665
"627.47_831.7451m/z",0.68468,-0.5465
"500.39_705.6673m/z",0.6847,-0.54646
"100.13_504.3354m/z",1.4605,0.54645
"557.09_823.6726m/z",0.6849,-0.54603
"371.04_808.5869m/z",0.68491,-0.54601
"PC(18:2/20:4)",1.4598,0.54573
"398.65_930.5519m/z",1.4596,0.54557
"280.7_881.518m/z",0.6852,-0.54541
"509.06_629.6059m/z",0.68521,-0.54539
"326.44_793.5584m/z",0.68523,-0.54534
"275.68_780.5172m/z",0.68523,-0.54533
"347.66_828.5161m/z",0.68537,-0.54504
"346.74_948.5131m/z",0.68539,-0.54501
"176.44_418.3709m/z",1.459,0.54497
"405.49_746.5496m/z",1.459,0.54494
"507.92_634.6408m/z",0.68546,-0.54485
"TPTG",0.6856,-0.54456
"622.68_909.7818m/z",0.68565,-0.54446
"581.73_843.7275m/z",0.68571,-0.54434
"427.05_1577.2339m/z",0.68574,-0.54427
"680.97_921.8664m/z",0.68575,-0.54424
"371.72_1002.5214m/z",0.68576,-0.54423
"190.24_605.4883m/z",1.4582,0.54416
"345.6_903.5345m/z",0.68581,-0.54411
"347.2_792.5631m/z",0.68584,-0.54406
"426.59_1575.2698m/z",0.68592,-0.5439
"506.78_871.7014m/z",1.4579,0.54389
"TG(60:9)",0.68595,-0.54383
"576.48_866.7233m/z",0.68599,-0.54373
"385.87_893.6097m/z",0.68613,-0.54344
"599.98_896.772m/z",1.4574,0.54338
"680.97_920.8661m/z",0.68639,-0.5429
"357.7_1165.8117m/z",1.4568,0.54285
"653.25_954.8498m/z",0.68655,-0.54256
"371.27_830.5693m/z",0.68679,-0.54205
"403.66_664.5026m/z",0.6869,-0.54183
"269.97_597.4494m/z",0.68692,-0.54179
"392.94_550.5563m/z",1.4556,0.54157
"396.36_716.5228m/z",0.68708,-0.54145
"550.7_788.6762m/z",0.68708,-0.54144
"639.56_954.8415m/z",0.6871,-0.54141
"402.3_394.3088m/z",1.4549,0.54097
"Sulfo2HexCer(d34:1)",0.68733,-0.54092
"501.53_500.4586m/z",0.68737,-0.54084
"306.36_705.527m/z",0.68752,-0.54054
"335.11_1062.8312m/z",1.4545,0.54051
"160.47_479.3191m/z",0.68756,-0.54043
"602.72_967.719m/z",0.6876,-0.54036
"421.92_794.6896m/z",0.68769,-0.54017
"585.83_946.7789m/z",0.6877,-0.54014
"457.85_925.6543m/z",0.6878,-0.53993
"606.71_944.7258m/z",0.68818,-0.53915
"329.86_776.5254m/z",0.68821,-0.53908
"357.01_1565.1417m/z",0.68827,-0.53895
"328.95_984.5201m/z",0.68836,-0.53876
"400.24_831.6382m/z",1.4527,0.53873
"346.75_807.4756m/z",0.68847,-0.53853
"650.06_868.8433m/z",0.68856,-0.53835
"196.63_447.3781m/z",1.4523,0.5383
"479.29_537.4419m/z",0.68869,-0.53807
"431.38_588.5126m/z",1.452,0.53801
"602.49_951.7438m/z",0.68875,-0.53794
"LPC(0:0/18:2)",1.4517,0.53779
"356.79_809.5915m/z",0.68883,-0.53778
"659.41_915.8941m/z",0.68894,-0.53754
"335.11_1588.1343m/z",1.4512,0.5373
"634.54_857.6995m/z",0.68913,-0.53716
"473.82_769.6636m/z",0.68927,-0.53686
"409.83_835.6811m/z",1.4506,0.53665
"611.27_829.7293m/z",0.68938,-0.53663
"644.81_842.7692m/z",0.68976,-0.53584
"464.69_778.6581m/z",0.68976,-0.53583
"633.4_891.7448m/z",0.68981,-0.53573
"377.88_869.6083m/z",0.68992,-0.53549
"81.87_437.2095m/z",0.68994,-0.53545
"599.98_880.7488m/z",1.4494,0.53545
"353.59_755.6065m/z",1.4494,0.53543
"597.47_878.7233m/z",0.68997,-0.53539
"L5PL",0.69011,-0.53511
"387.01_820.4883m/z",0.69025,-0.5348
"667.5_871.8684m/z",0.6903,-0.53471
"375.15_407.2886m/z",1.4484,0.5345
"446.21_869.6143m/z",0.69051,-0.53426
"385.87_894.6135m/z",0.69059,-0.53411
"347.66_830.5212m/z",0.69076,-0.53374
"180.32_539.4311m/z",0.6908,-0.53365
"634.54_853.7273m/z",0.6909,-0.53345
"601.81_832.7403m/z",0.69096,-0.53332
"508.38_632.6325m/z",0.69099,-0.53326
"333.51_857.5903m/z",0.69112,-0.53299
"168.45_446.335m/z",1.4468,0.53282
"415.53_732.5867m/z",0.69133,-0.53255
"397.28_1644.1949m/z",0.69139,-0.53242
"323.93_747.5175m/z",0.6915,-0.53221
"345.6_902.531m/z",0.69162,-0.53194
"176.9_381.1732m/z",0.69177,-0.53165
"669.56_973.9463m/z",0.69183,-0.53151
"388.83_1561.1894m/z",0.69185,-0.53146
"650.74_869.7586m/z",0.69199,-0.53118
"602.72_968.7227m/z",0.69216,-0.53083
"186.82_249.1852m/z",1.4447,0.53081
"356.78_810.5949m/z",0.69225,-0.53063
"627.7_848.7718m/z",0.69239,-0.53034
"385.87_1492.192m/z",0.69244,-0.53024
"174.39_277.2166m/z",1.4441,0.53018
"500.85_680.6193m/z",0.69248,-0.53016
"409.6_1560.2243m/z",0.69255,-0.53001
"639.79_905.7588m/z",0.69264,-0.52982
"278.42_796.524m/z",1.4432,0.52927
"395.0_711.5978m/z",0.69294,-0.5292
"405.72_767.5419m/z",0.69296,-0.52916
"312.75_654.5313m/z",0.69299,-0.52909
"288.46_718.5566m/z",1.4429,0.529
"357.01_1569.1604m/z",0.69304,-0.52899
"465.15_438.3364m/z",1.4425,0.5286
"491.72_902.6936m/z",1.4424,0.52849
"483.63_831.6965m/z",1.4423,0.5284
"639.79_900.8034m/z",0.69364,-0.52774
"111.99_690.2785m/z",0.69364,-0.52773
"110.62_642.3172m/z",0.69374,-0.52753
"TG(49:3)",0.69374,-0.52752
"396.82_836.6187m/z",0.69379,-0.52743
"355.87_1614.151m/z",0.69383,-0.52735
"103.55_474.2624m/z",1.4411,0.52713
"472.91_792.6724m/z",0.69397,-0.52706
"621.31_588.5075m/z",0.69399,-0.52701
"611.5_812.7222m/z",0.69404,-0.5269
"111.99_691.282m/z",0.69409,-0.5268
"670.01_551.5045m/z",0.69446,-0.52604
"516.82_669.6594m/z",1.4395,0.52558
"112.68_651.2367m/z",0.69476,-0.5254
"3-Hydroxybutyric acid",0.69487,-0.52518
"HexCer(d16:1/24:0)",0.69488,-0.52517
"254.46_650.4759m/z",1.4385,0.52457
"397.28_1625.2213m/z",0.69528,-0.52433
"650.74_870.762m/z",0.69533,-0.52422
"431.38_755.5802m/z",1.438,0.52409
"473.82_605.6059m/z",0.69542,-0.52403
"394.54_817.5873m/z",1.438,0.52402
"329.86_876.5162m/z",0.69579,-0.52328
"430.69_850.5353m/z",0.69591,-0.52303
"349.26_763.5395m/z",1.4368,0.52281
"639.56_974.7694m/z",0.69608,-0.52268
"277.51_275.2012m/z",1.4365,0.5226
"L6CH",0.6965,-0.52181
"347.43_717.5257m/z",0.69653,-0.52174
"356.79_808.588m/z",0.69654,-0.52171
"361.8_682.5635m/z",0.69661,-0.52158
"334.43_805.5579m/z",1.4353,0.52131
"642.76_856.7466m/z",0.69683,-0.52113
"500.39_708.6414m/z",0.69685,-0.52108
"100.13_522.3463m/z",1.4349,0.52097
"158.64_267.2324m/z",0.69699,-0.52079
"353.36_803.5993m/z",1.4347,0.52077
"100.13_502.3296m/z",1.4347,0.52071
"660.55_605.5506m/z",0.69713,-0.52051
"464.01_621.5422m/z",0.69715,-0.52047
"491.27_782.6777m/z",0.69715,-0.52045
"229.94_410.3171m/z",0.6973,-0.52016
"190.92_597.4824m/z",0.69732,-0.52011
"311.84_788.5459m/z",1.434,0.52009
"473.59_768.6625m/z",0.69743,-0.51988
"100.36_382.1994m/z",1.4337,0.51972
"437.54_788.6814m/z",1.4336,0.51968
"81.87_453.2038m/z",0.69772,-0.51928
"556.86_824.6744m/z",0.69783,-0.51905
"173.7_537.4157m/z",0.69784,-0.51902
"412.56_390.7803m/z",1.4328,0.51887
"594.5_829.7202m/z",0.69806,-0.51858
"627.47_832.7489m/z",0.69816,-0.51837
"443.7_831.6952m/z",1.432,0.51807
"446.21_602.5871m/z",0.69835,-0.51799
"378.34_1515.1745m/z",0.69839,-0.51789
"100.36_526.3319m/z",1.4318,0.51784
"396.37_839.6286m/z",0.69845,-0.51777
"441.88_630.6153m/z",1.4317,0.51768
"110.85_604.3614m/z",0.69863,-0.5174
"385.41_932.5698m/z",0.69863,-0.51739
"TG(58:8)",0.69866,-0.51734
"423.29_409.3009m/z",1.431,0.51703
"392.26_879.6044m/z",1.4309,0.51693
"652.34_873.7889m/z",0.69897,-0.5167
"585.84_966.7106m/z",0.69914,-0.51634
"LPC(18:2/0:0)",1.4301,0.51609
"411.88_615.591m/z",1.4298,0.51585
"PE(16:0/18:1)",0.69939,-0.51584
"306.13_387.7559m/z",0.69939,-0.51583
"397.51_1590.198m/z",1.4298,0.51577
"L5PN",0.69944,-0.51572
"L5AB",0.69947,-0.51567
"443.7_833.6988m/z",1.4296,0.51562
"573.06_875.7369m/z",0.6995,-0.5156
"335.11_1063.8361m/z",1.4295,0.51553
"667.73_939.7815m/z",0.69955,-0.51549
"642.76_855.743m/z",0.69959,-0.51542
"508.84_648.6292m/z",0.69964,-0.51531
"315.72_770.5342m/z",0.69969,-0.51521
"356.56_811.5976m/z",0.69992,-0.51473
"464.92_876.686m/z",1.4287,0.5147
"321.19_434.3715m/z",1.4286,0.51462
"99.67_526.2948m/z",0.70004,-0.51448
"646.41_862.7879m/z",0.70009,-0.51439
"345.6_1001.5106m/z",0.70021,-0.51414
"328.95_378.2743m/z",0.7004,-0.51375
"Carboxyheptadecanoylcarnitine CAR(18:0-DC)",1.4277,0.51374
"472.45_866.6635m/z",1.4276,0.51356
"385.87_1493.1953m/z",0.70058,-0.51339
"325.53_857.5172m/z",1.4273,0.51333
"674.35_577.52m/z",0.70063,-0.51328
"347.88_926.4922m/z",0.70087,-0.51278
"650.74_871.7595m/z",0.70096,-0.51259
"327.58_816.5658m/z",0.70103,-0.51245
"588.57_371.3589m/z",0.70107,-0.51237
"396.82_837.6222m/z",0.7011,-0.51231
"500.39_646.6138m/z",0.70116,-0.51218
"399.33_1529.179m/z",0.7013,-0.51189
"605.11_973.8061m/z",0.70137,-0.51175
"295.3_275.2012m/z",1.4258,0.51172
"644.58_577.52m/z",0.70142,-0.51165
"72.06_302.1226m/z",1.4253,0.51127
"345.83_904.5386m/z",0.70166,-0.51115
"602.49_952.7483m/z",0.70176,-0.51096
"508.15_797.6955m/z",0.70193,-0.51061
"144.73_958.2267m/z",0.70196,-0.51053
"517.51_604.6018m/z",0.70201,-0.51044
"144.73_508.3406m/z",0.70208,-0.5103
"648.69_839.7882m/z",0.70219,-0.51007
"185.67_307.2636m/z",0.70221,-0.51002
"405.72_766.5386m/z",0.70223,-0.50999
"346.75_808.5785m/z",0.70226,-0.50992
"328.95_1771.0903m/z",0.70228,-0.50989
"627.47_833.752m/z",0.7023,-0.50983
"627.7_849.7754m/z",0.70232,-0.5098
"81.87_452.1955m/z",0.70238,-0.50969
"376.28_868.5394m/z",1.4236,0.50954
"533.02_708.6967m/z",0.70271,-0.50901
"277.51_277.2166m/z",1.4226,0.50857
"275.45_778.5133m/z",0.70302,-0.50836
"346.74_828.5535m/z",0.70305,-0.50831
"275.63_779.5167m/z",0.7031,-0.5082
"674.12_914.8158m/z",0.70329,-0.50782
"405.72_768.5451m/z",0.70331,-0.50776
"498.34_542.4776m/z",0.70333,-0.50772
"458.08_866.6654m/z",1.4218,0.50768
"176.9_283.2552m/z",0.70339,-0.5076
"51.65_458.3477m/z",1.4215,0.5074
"409.37_877.6255m/z",0.7035,-0.50738
"316.63_728.5782m/z",1.4212,0.50709
"295.99_877.4887m/z",1.421,0.50689
"453.06_804.5908m/z",0.70376,-0.50685
"644.58_578.5233m/z",0.7039,-0.50655
"506.78_819.7221m/z",1.4205,0.50642
"144.73_583.3805m/z",0.70398,-0.5064
"664.54_857.745m/z",0.70423,-0.50587
"72.06_329.1141m/z",1.4198,0.50569
"681.88_946.8816m/z",0.70437,-0.50559
"366.02_600.5067m/z",0.70442,-0.50549
"431.15_907.6338m/z",1.4196,0.50548
"100.13_634.312m/z",1.4196,0.50546
"392.94_736.6314m/z",1.4194,0.50532
"473.59_806.6487m/z",0.70455,-0.50523
"674.12_1031.764m/z",0.70455,-0.50522
"588.8_864.6957m/z",0.70469,-0.50495
"324.16_373.7405m/z",1.419,0.50492
"418.73_548.3363m/z",1.4188,0.50465
"LPG(18:1/0:0)",0.70486,-0.50459
"423.85_870.6217m/z",0.70486,-0.50459
"636.37_987.7017m/z",0.70487,-0.50457
"443.7_832.699m/z",1.4185,0.50438
"426.36_539.3254m/z",0.70499,-0.50433
"151.11_580.2783m/z",0.70502,-0.50426
"618.57_971.7394m/z",0.70513,-0.50404
"416.44_890.5675m/z",0.70516,-0.50397
"329.86_811.5374m/z",0.70529,-0.50372
"317.31_831.502m/z",0.70534,-0.50361
"639.56_958.7941m/z",0.70549,-0.5033
"329.86_777.5301m/z",0.70556,-0.50316
"395.22_428.3162m/z",1.4172,0.50302
"500.39_706.6351m/z",0.70566,-0.50295
"TG(56:6)_1",0.7057,-0.50287
"111.99_811.2406m/z",0.70573,-0.50282
"100.13_521.3436m/z",1.4169,0.50271
"316.63_725.5598m/z",1.4167,0.50256
"133.55_557.3477m/z",1.4164,0.50226
"72.29_536.2825m/z",0.70602,-0.50223
"417.58_639.4974m/z",0.70605,-0.50215
"340.59_772.5509m/z",1.4158,0.50161
"648.0_914.8197m/z",0.70637,-0.5015
"PC(O-24:2/20:4) and/or PC(P-24:1/20:4)",1.4156,0.50137
"589.94_944.7719m/z",0.70644,-0.50137
"387.24_1618.1275m/z",0.70648,-0.50129
"644.58_579.528m/z",0.70662,-0.50098
"DG(36:4)_1; DG(18:2/18:2) | DG(18:1/18:3)",1.4151,0.50094
"457.62_898.6358m/z",0.70667,-0.50089
"PE(18:0/22:4)",0.70678,-0.50067
"601.81_833.7436m/z",0.7068,-0.50064
"479.3_536.4383m/z",0.70686,-0.5005
"441.19_403.8156m/z",1.4146,0.50036
"430.92_825.6546m/z",1.4145,0.50028
"176.21_593.401m/z",1.4144,0.50016
"652.11_593.5444m/z",0.70707,-0.50007
"342.64_774.5627m/z",1.4143,0.50007
"633.63_398.3867m/z",1.4142,0.49994
"354.73_807.574m/z",0.70723,-0.49975
"100.13_520.3402m/z",1.4138,0.49955
"359.07_1550.1546m/z",1.4133,0.49911
"306.13_387.2514m/z",0.7076,-0.49899
"398.42_1715.1419m/z",1.413,0.49873
"644.35_630.6192m/z",0.70776,-0.49867
"616.29_920.7221m/z",1.4128,0.4986
"420.09_857.6096m/z",0.70787,-0.49845
"427.05_1579.2396m/z",0.70789,-0.49841
"543.52_648.6523m/z",0.70794,-0.4983
"NAPE(O-18:1/18:1/16:0) and/or NAPE(P-18:0/18:1/16:0)",0.708,-0.49818
"348.11_770.5706m/z",1.4122,0.49795
"674.12_909.8595m/z",0.70832,-0.49753
"100.36_259.1603m/z",1.4117,0.49741
"615.83_904.7468m/z",1.4117,0.4974
"196.63_445.3675m/z",1.4116,0.49736
"116.55_441.3327m/z",1.4116,0.49729
"491.5_618.6172m/z",0.70848,-0.4972
"184.31_507.3506m/z",0.7085,-0.49717
"632.03_1146.6784m/z",1.4114,0.49716
"473.59_807.6525m/z",0.70863,-0.4969
"TG(54:7)_4",0.70868,-0.4968
"660.78_889.8145m/z",0.70868,-0.49679
"616.74_1143.6598m/z",1.4109,0.4966
"400.93_807.6366m/z",1.4109,0.49657
"605.11_360.2805m/z",1.4106,0.49632
"646.63_863.791m/z",0.70896,-0.49622
"200.5_433.3668m/z",0.70908,-0.49598
"652.34_591.5353m/z",0.70919,-0.49575
"392.71_783.6378m/z",1.4096,0.49525
"346.74_829.5574m/z",0.70945,-0.49523
"589.94_950.732m/z",0.70949,-0.49514
